PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2019,Ireland (Eire),ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,VALUE_IN_EUROS,3625799.0
2019,Ireland (Eire),ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,QUANTITY_IN_100KG,15375.0
2018,Ireland (Eire),ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,26058.0
2018,Ireland (Eire),ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,198.0
2019,Ireland (Eire),ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,1509.0
2019,Ireland (Eire),ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,17.0
2018,Ireland (Eire),ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,1511850.0
2018,Ireland (Eire),ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,19404.0
2019,Ireland (Eire),ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,1424341.0
2019,Ireland (Eire),ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,18770.0
2018,Ireland (Eire),ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,2908583.0
2018,Ireland (Eire),ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,33645.0
2019,Ireland (Eire),ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,2876807.0
2019,Ireland (Eire),ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,37178.0
2018,Ireland (Eire),ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,460038.0
2018,Ireland (Eire),ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,3819.0
2019,Ireland (Eire),ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,342516.0
2019,Ireland (Eire),ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,2651.0
2018,Ireland (Eire),ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,94418.0
2018,Ireland (Eire),ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,260.0
2019,Ireland (Eire),ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,120938.0
2019,Ireland (Eire),ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,558.0
2018,Ireland (Eire),ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,174616.0
2018,Ireland (Eire),ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,1928.0
2019,Ireland (Eire),ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,190476.0
2019,Ireland (Eire),ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,1946.0
2018,Ireland (Eire),ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,132125.0
2018,Ireland (Eire),ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,1260.0
2018,Ireland (Eire),ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,4069087.0
2018,Ireland (Eire),ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,37777.0
2019,Ireland (Eire),ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,3391127.0
2019,Ireland (Eire),ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,30363.0
2018,Ireland (Eire),ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,1116452.0
2018,Ireland (Eire),ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,14537.0
2019,Ireland (Eire),ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,983702.0
2019,Ireland (Eire),ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,14130.0
2018,Ireland (Eire),ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,8192965.0
2018,Ireland (Eire),ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,79419.0
2019,Ireland (Eire),ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,7788890.0
2019,Ireland (Eire),ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,68714.0
2018,Ireland (Eire),ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,450060.0
2018,Ireland (Eire),ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,7330.0
2019,Ireland (Eire),ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,916869.0
2019,Ireland (Eire),ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,11757.0
2018,Ireland (Eire),ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,351646.0
2018,Ireland (Eire),ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,3249.0
2019,Ireland (Eire),ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,1390671.0
2019,Ireland (Eire),ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,11853.0
2018,Ireland (Eire),ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,630458.0
2018,Ireland (Eire),ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,5699.0
2018,Ireland (Eire),ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,19335.0
2018,Ireland (Eire),ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,192.0
2019,Ireland (Eire),ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,40717.0
2019,Ireland (Eire),ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,271.0
2018,Ireland (Eire),ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,2519782.0
2018,Ireland (Eire),ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,20110.0
2019,Ireland (Eire),ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,3299604.0
2019,Ireland (Eire),ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,29281.0
2018,Ireland (Eire),ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,1316.0
2018,Ireland (Eire),ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,7.0
2019,Ireland (Eire),ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,10886.0
2019,Ireland (Eire),ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,102.0
2018,Ireland (Eire),ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,13394.0
2018,Ireland (Eire),ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,118.0
2019,Ireland (Eire),ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,5574.0
2019,Ireland (Eire),ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,8.0
2018,Ireland (Eire),ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,1175969.0
2018,Ireland (Eire),ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,12616.0
2019,Ireland (Eire),ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,2398367.0
2019,Ireland (Eire),ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,21386.0
2018,Ireland (Eire),ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,369251.0
2018,Ireland (Eire),ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,6195.0
2019,Ireland (Eire),ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,752580.0
2019,Ireland (Eire),ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,4669.0
2018,Ireland (Eire),ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,VALUE_IN_EUROS,332.0
2018,Ireland (Eire),ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,QUANTITY_IN_100KG,2.0
2018,Ireland (Eire),ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,2909.0
2018,Ireland (Eire),ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,17.0
2018,Ireland (Eire),ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,1005335.0
2018,Ireland (Eire),ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,5641.0
2019,Ireland (Eire),ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,1001363.0
2019,Ireland (Eire),ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,5198.0
2018,Ireland (Eire),ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,4678464.0
2018,Ireland (Eire),ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,30122.0
2019,Ireland (Eire),ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,4212912.0
2019,Ireland (Eire),ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,25423.0
2018,Ireland (Eire),ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,289608.0
2018,Ireland (Eire),ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,1639.0
2019,Ireland (Eire),ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,273106.0
2019,Ireland (Eire),ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,1716.0
2018,Ireland (Eire),ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,605470.0
2018,Ireland (Eire),ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,3147.0
2019,Ireland (Eire),ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,303860.0
2019,Ireland (Eire),ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,1343.0
2018,Ireland (Eire),ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,7145.0
2018,Ireland (Eire),ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,48.0
2019,Ireland (Eire),ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,2544.0
2019,Ireland (Eire),ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,5.0
2018,Ireland (Eire),ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,4559542.0
2018,Ireland (Eire),ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,35319.0
2019,Ireland (Eire),ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,4606498.0
2019,Ireland (Eire),ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,39057.0
2018,Ireland (Eire),ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,238107.0
2018,Ireland (Eire),ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,2698.0
2019,Ireland (Eire),ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,187627.0
2019,Ireland (Eire),ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,2406.0
2018,Ireland (Eire),ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,178646.0
2018,Ireland (Eire),ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,1590.0
2019,Ireland (Eire),ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,2792.0
2019,Ireland (Eire),ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,17.0
2018,Ireland (Eire),ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,3699843.0
2018,Ireland (Eire),ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,30468.0
2019,Ireland (Eire),ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,4079134.0
2019,Ireland (Eire),ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,35104.0
2018,Ireland (Eire),ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,56970.0
2018,Ireland (Eire),ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,537.0
2019,Ireland (Eire),ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,725.0
2019,Ireland (Eire),ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,4.0
2018,Ireland (Eire),ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,520529.0
2018,Ireland (Eire),ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,5700.0
2019,Ireland (Eire),ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,1786760.0
2019,Ireland (Eire),ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,22174.0
2018,Ireland (Eire),ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,22549.0
2018,Ireland (Eire),ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,136.0
2019,Ireland (Eire),ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,7275.0
2019,Ireland (Eire),ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,43.0
2018,Ireland (Eire),ES,Fresh or dried satsumas(2017-2500),IMPORT,VALUE_IN_EUROS,435426.0
2018,Ireland (Eire),ES,Fresh or dried satsumas(2017-2500),IMPORT,QUANTITY_IN_100KG,3834.0
2019,Ireland (Eire),ES,Fresh or dried satsumas(2017-2500),IMPORT,VALUE_IN_EUROS,413992.0
2019,Ireland (Eire),ES,Fresh or dried satsumas(2017-2500),IMPORT,QUANTITY_IN_100KG,4226.0
2018,Ireland (Eire),ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,504860.0
2018,Ireland (Eire),ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,4048.0
2019,Ireland (Eire),ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,394444.0
2019,Ireland (Eire),ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,3192.0
2018,Ireland (Eire),ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,110281.0
2018,Ireland (Eire),ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,810.0
2019,Ireland (Eire),ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,11331.0
2019,Ireland (Eire),ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,49.0
2018,Ireland (Eire),ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,2991.0
2018,Ireland (Eire),ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,25.0
2019,Ireland (Eire),ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,2556.0
2019,Ireland (Eire),ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,24.0
2018,Ireland (Eire),ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,322727.0
2018,Ireland (Eire),ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,3342.0
2019,Ireland (Eire),ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,276356.0
2019,Ireland (Eire),ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,2563.0
2018,Ireland (Eire),ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,6961113.0
2018,Ireland (Eire),ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,8799.0
2019,Ireland (Eire),ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,1924013.0
2019,Ireland (Eire),ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,2320.0
2018,Ireland (Eire),ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,1471515.0
2018,Ireland (Eire),ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,4151.0
2019,Ireland (Eire),ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,3414649.0
2019,Ireland (Eire),ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,11472.0
2018,Ireland (Eire),ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,688925.0
2018,Ireland (Eire),ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,6542.0
2019,Ireland (Eire),ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,565740.0
2019,Ireland (Eire),ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,8548.0
2018,Ireland (Eire),ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,3884066.0
2018,Ireland (Eire),ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,16083.0
2019,Ireland (Eire),ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,1709328.0
2019,Ireland (Eire),ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,7261.0
2018,Ireland (Eire),ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,970722.0
2018,Ireland (Eire),ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,14494.0
2019,Ireland (Eire),ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,549249.0
2019,Ireland (Eire),ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,12380.0
2018,Ireland (Eire),ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,900686.0
2018,Ireland (Eire),ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,6723.0
2019,Ireland (Eire),ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,1937798.0
2019,Ireland (Eire),ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,15414.0
2018,Ireland (Eire),ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,686039.0
2018,Ireland (Eire),ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,4526.0
2019,Ireland (Eire),ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1208231.0
2019,Ireland (Eire),ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,7468.0
2018,Ireland (Eire),ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,4103727.0
2018,Ireland (Eire),ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,79411.0
2019,Ireland (Eire),ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,4681258.0
2019,Ireland (Eire),ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,90795.0
2018,Ireland (Eire),ES,"Plantains, fresh(2012-2500)",IMPORT,VALUE_IN_EUROS,50648.0
2018,Ireland (Eire),ES,"Plantains, fresh(2012-2500)",IMPORT,QUANTITY_IN_100KG,437.0
2018,Ireland (Eire),ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,VALUE_IN_EUROS,773181.0
2018,Ireland (Eire),ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,QUANTITY_IN_100KG,13853.0
