PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Latvia,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,30.0
2019,Latvia,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,1375.0
2019,Latvia,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,10.0
2018,Latvia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,1452.0
2018,Latvia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,18.0
2019,Latvia,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,33425.0
2019,Latvia,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,167.0
2019,Lithuania,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,46.0
2019,Lithuania,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,1.0
2018,Lithuania,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,45312.0
2018,Lithuania,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,456.0
2019,Lithuania,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,13017.0
2019,Lithuania,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,234.0
2018,Lithuania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,64086.0
2018,Lithuania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,504.0
2019,Lithuania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,35344.0
2019,Lithuania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,350.0
2018,Lithuania,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,82086.0
2018,Lithuania,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,282.0
2019,Lithuania,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,11615.0
2019,Lithuania,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,34.0
2018,Lithuania,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,400.0
2018,Lithuania,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,1.0
2018,Lithuania,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,8189.0
2018,Lithuania,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,169.0
2019,Lithuania,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,17195.0
2019,Lithuania,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,349.0
2019,Lithuania,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,728.0
2019,Lithuania,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,12.0
2018,Lithuania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,164404.0
2018,Lithuania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,1631.0
2019,Lithuania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,121751.0
2019,Lithuania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,1741.0
2018,Lithuania,ES,Fresh or chilled asparagus(1988-2500),EXPORT,VALUE_IN_EUROS,32.0
2018,Lithuania,ES,Fresh or chilled asparagus(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Lithuania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,3282.0
2018,Lithuania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,44.0
2019,Lithuania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,1491.0
2019,Lithuania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,21.0
2018,Lithuania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,8170.0
2018,Lithuania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,93.0
2019,Lithuania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,7467.0
2019,Lithuania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,98.0
2018,Lithuania,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,VALUE_IN_EUROS,749081.0
2018,Lithuania,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,QUANTITY_IN_100KG,897.0
2019,Lithuania,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,VALUE_IN_EUROS,659128.0
2019,Lithuania,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,QUANTITY_IN_100KG,985.0
2018,Lithuania,ES,Fresh or chilled courgettes(2012-2500),EXPORT,VALUE_IN_EUROS,4829.0
2018,Lithuania,ES,Fresh or chilled courgettes(2012-2500),EXPORT,QUANTITY_IN_100KG,45.0
2019,Lithuania,ES,Fresh or chilled courgettes(2012-2500),EXPORT,VALUE_IN_EUROS,713.0
2019,Lithuania,ES,Fresh or chilled courgettes(2012-2500),EXPORT,QUANTITY_IN_100KG,8.0
2018,Lithuania,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,738.0
2018,Lithuania,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,1.0
2018,Lithuania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,18854.0
2018,Lithuania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,243.0
2019,Lithuania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,31325.0
2019,Lithuania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,376.0
2018,Lithuania,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,18383.0
2018,Lithuania,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,122.0
2019,Lithuania,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,23740.0
2019,Lithuania,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,223.0
2018,Lithuania,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,11025.0
2018,Lithuania,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,40.0
2019,Lithuania,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,6061.0
2019,Lithuania,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,29.0
2018,Lithuania,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,28370.0
2018,Lithuania,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,516.0
2019,Lithuania,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,17178.0
2019,Lithuania,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,389.0
2018,Lithuania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,1256.0
2018,Lithuania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,12.0
2019,Lithuania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,1853.0
2019,Lithuania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,20.0
2018,Lithuania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,659.0
2018,Lithuania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,3.0
2018,Lithuania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,13313.0
2018,Lithuania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,174.0
2019,Lithuania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,61917.0
2019,Lithuania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,853.0
2018,Lithuania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,61648.0
2018,Lithuania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,774.0
2019,Lithuania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,64828.0
2019,Lithuania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,627.0
2018,Lithuania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,116076.0
2018,Lithuania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,1407.0
2019,Lithuania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,91925.0
2019,Lithuania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,1038.0
2018,Lithuania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,9391.0
2018,Lithuania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,109.0
2019,Lithuania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,535.0
2019,Lithuania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,7.0
2018,Lithuania,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,209465.0
2018,Lithuania,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,1615.0
2019,Lithuania,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,203396.0
2019,Lithuania,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,1899.0
2018,Lithuania,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,4428.0
2018,Lithuania,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,36.0
2019,Lithuania,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,21495.0
2019,Lithuania,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,203.0
2018,Lithuania,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,300.0
2018,Lithuania,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Lithuania,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,61034.0
2018,Lithuania,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,253.0
2019,Lithuania,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,8632.0
2019,Lithuania,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,31.0
2018,Lithuania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,15327.0
2018,Lithuania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,177.0
2019,Lithuania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,17696.0
2019,Lithuania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,208.0
2018,Lithuania,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,11952.0
2018,Lithuania,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,256.0
2019,Lithuania,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,16538.0
2019,Lithuania,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,533.0
2018,Lithuania,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,2189.0
2018,Lithuania,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,13.0
2018,Lithuania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,5200.0
2018,Lithuania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,200.0
2019,Lithuania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,31005.0
2019,Lithuania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,756.0
2018,Lithuania,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,149011.0
2018,Lithuania,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,1699.0
2019,Lithuania,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,150689.0
2019,Lithuania,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,1199.0
2019,Luxembourg,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,915.0
2019,Luxembourg,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,4.0
2019,Luxembourg,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,VALUE_IN_EUROS,565.0
2019,Luxembourg,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,Luxembourg,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,501.0
2019,Luxembourg,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,2.0
2018,Luxembourg,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,2673080.0
2018,Luxembourg,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,9791.0
2019,Luxembourg,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,4010238.0
2019,Luxembourg,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,13245.0
2019,Luxembourg,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,176606.0
2019,Luxembourg,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,494.0
2019,Luxembourg,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,295.0
2019,Luxembourg,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,1.0
2019,Luxembourg,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,902.0
2019,Luxembourg,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,3.0
2019,Luxembourg,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,73.0
2019,Luxembourg,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Luxembourg,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,438.0
2019,Luxembourg,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,Luxembourg,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,31479.0
2019,Luxembourg,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,620.0
2019,Luxembourg,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,442.0
2019,Luxembourg,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,2.0
2019,Malta,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,10750.0
2019,Malta,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,250.0
2018,Netherlands,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,13737426.0
2018,Netherlands,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,263532.0
2019,Netherlands,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,15136446.0
2019,Netherlands,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,265211.0
2018,Netherlands,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,1106607.0
2018,Netherlands,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,12996.0
2019,Netherlands,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,799004.0
2019,Netherlands,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,10774.0
2018,Netherlands,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,1348058.0
2018,Netherlands,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,11525.0
2019,Netherlands,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,1408702.0
2019,Netherlands,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,11727.0
2018,Netherlands,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,14260.0
2018,Netherlands,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,31.0
2019,Netherlands,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,12225.0
2019,Netherlands,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,27.0
2018,Netherlands,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,93237.0
2018,Netherlands,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,139.0
2019,Netherlands,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,104779.0
2019,Netherlands,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,178.0
2018,Netherlands,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,116285.0
2018,Netherlands,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,336.0
2019,Netherlands,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,91919.0
2019,Netherlands,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,320.0
2018,Netherlands,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,129634.0
2018,Netherlands,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,612.0
2019,Netherlands,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,83992.0
2019,Netherlands,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,385.0
2018,Netherlands,ES,Dried pawpaws(1988-2500),EXPORT,VALUE_IN_EUROS,69977.0
2018,Netherlands,ES,Dried pawpaws(1988-2500),EXPORT,QUANTITY_IN_100KG,254.0
2019,Netherlands,ES,Dried pawpaws(1988-2500),EXPORT,VALUE_IN_EUROS,31104.0
2019,Netherlands,ES,Dried pawpaws(1988-2500),EXPORT,QUANTITY_IN_100KG,62.0
2018,Netherlands,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,VALUE_IN_EUROS,18532.0
2018,Netherlands,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,QUANTITY_IN_100KG,41.0
2019,Netherlands,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,VALUE_IN_EUROS,22296.0
2019,Netherlands,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,QUANTITY_IN_100KG,80.0
2018,Netherlands,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,42276.0
2018,Netherlands,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,215.0
2019,Netherlands,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,125315.0
2019,Netherlands,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,516.0
2018,Netherlands,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,54390.0
2018,Netherlands,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,97.0
2019,Netherlands,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,56721.0
2019,Netherlands,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,163.0
2018,Netherlands,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,6551966.0
2018,Netherlands,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,51281.0
2019,Netherlands,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,3690868.0
2019,Netherlands,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,33058.0
2018,Netherlands,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,158469.0
2018,Netherlands,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,942.0
2019,Netherlands,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,87920.0
2019,Netherlands,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,454.0
2018,Netherlands,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,123066.0
2018,Netherlands,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,174.0
2019,Netherlands,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,91017.0
2019,Netherlands,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,93.0
2018,Netherlands,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,VALUE_IN_EUROS,45.0
2018,Netherlands,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,QUANTITY_IN_100KG,0.0
2018,Netherlands,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,64210.0
2018,Netherlands,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,181.0
2019,Netherlands,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,134869.0
2019,Netherlands,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,294.0
2018,Netherlands,ES,Fresh durians(2002-2500),EXPORT,VALUE_IN_EUROS,1769.0
2018,Netherlands,ES,Fresh durians(2002-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,Netherlands,ES,Fresh durians(2002-2500),EXPORT,VALUE_IN_EUROS,9531.0
2019,Netherlands,ES,Fresh durians(2002-2500),EXPORT,QUANTITY_IN_100KG,29.0
2018,Netherlands,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,22734.0
2018,Netherlands,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,26.0
2019,Netherlands,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,29556.0
2019,Netherlands,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,39.0
2018,Netherlands,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,3870670.0
2018,Netherlands,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,17505.0
2019,Netherlands,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,2596647.0
2019,Netherlands,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,14527.0
2018,Netherlands,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,VALUE_IN_EUROS,1789923.0
2018,Netherlands,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,QUANTITY_IN_100KG,11890.0
