FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2019-10,FRUTAS HIGOS,FRUTAS OTRAS,2.57,MercaBarna
2019-10,FRUTAS KIWIS,FRUTAS OTRAS,1.65,MercaBarna
2019-10,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.75,MercaBarna
2019-10,FRUTAS MELON GALIA,FRUTAS OTRAS,0.70,MercaBarna
2019-10,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2019-10,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,0.75,MercaBarna
2019-10,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-10,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.21,MercaBarna
2019-10,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.91,MercaBarna
2019-10,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.93,MercaBarna
2019-10,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.57,MercaBarna
2019-10,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.78,MercaBarna
2019-10,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.19,MercaBarna
2019-10,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.06,MercaBarna
2019-10,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-10,GUISANTE,HORTALIZAS VAINA,4.07,MercaBarna
2019-10,HABAS,HORTALIZAS VAINA,1.20,MercaBarna
2019-10,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-10,JUDIA BOBI,HORTALIZAS VAINA,2.72,MercaBarna
2019-10,JUDIA FINA,HORTALIZAS VAINA,3.70,MercaBarna
2019-10,JUDIA PERONA,HORTALIZAS VAINA,3.51,MercaBarna
2019-10,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,2.00,MercaBarna
2019-10,LECHUGA ICEBERG,HORTALIZAS HOJA,0.62,MercaBarna
2019-10,LECHUGA LARGA,HORTALIZAS HOJA,0.51,MercaBarna
2019-10,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.70,MercaBarna
2019-10,LIMA,FRUTAS CITRICOS,2.21,MercaBarna
2019-10,LIMON,FRUTAS CITRICOS,0.99,MercaBarna
2019-10,MAIZ,OTROS OTROS,1.95,MercaBarna
2019-10,MANDARINA CLEMENTINA,FRUTAS CITRICOS,1.22,MercaBarna
2019-10,MANDARINA SATSUMA,FRUTAS CITRICOS,1.10,MercaBarna
2019-10,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.05,MercaBarna
2019-10,MANGOS,FRUTAS EXOTICAS,2.12,MercaBarna
2019-10,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.74,MercaBarna
2019-10,MANZANA BICOLOR,FRUTAS SEMILLA,0.80,MercaBarna
2019-10,MANZANA ROJA,FRUTAS SEMILLA,0.85,MercaBarna
2019-10,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.75,MercaBarna
2019-10,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2019-10,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-10,MELOCOTON AMARILLO,FRUTAS HUESO,1.22,MercaBarna
2019-10,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,0.82,MercaBarna
2019-10,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,0.88,MercaBarna
2019-10,MEMBRILLO,FRUTAS SEMILLA,0.83,MercaBarna
2019-10,NABO,HORTALIZAS RAIZ,1.00,MercaBarna
2019-10,NARANJA,FRUTAS CITRICOS,0.82,MercaBarna
2019-10,NASHIS,FRUTAS SEMILLA,1.10,MercaBarna
2019-10,NECTARINA PULPA AMARILLA,FRUTAS HUESO,0.80,MercaBarna
2019-10,NECTARINA PULPA BLANCA,FRUTAS HUESO,0.80,MercaBarna
2019-10,NISPERO,FRUTAS SEMILLA,3.50,MercaBarna
2019-10,NÃSCALOS,OTROS SETAS,11.92,MercaBarna
2019-10,PAPAYAS,FRUTAS EXOTICAS,2.60,MercaBarna
2019-10,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.41,MercaBarna
2019-10,PATATA ROJA,HORTALIZAS TUBERCULO,0.40,MercaBarna
2019-10,PEPINO,HORTALIZAS FRUTO,0.61,MercaBarna
2019-10,PERA BLANQUILLA,FRUTAS SEMILLA,1.14,MercaBarna
2019-10,PERA DE INVIERNO,FRUTAS SEMILLA,0.89,MercaBarna
2019-10,PERA DE VERANO,FRUTAS SEMILLA,1.49,MercaBarna
2019-10,PERA TEMPRANA,FRUTAS SEMILLA,2.50,MercaBarna
2019-10,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2019-10,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.04,MercaBarna
2019-10,PIMIENTO ROJO,HORTALIZAS FRUTO,1.07,MercaBarna
2019-10,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.08,MercaBarna
2019-10,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2019-10,POMELO,FRUTAS CITRICOS,1.30,MercaBarna
2019-10,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-10,RABANOS,HORTALIZAS RAIZ,0.40,MercaBarna
2019-10,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2019-10,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2019-10,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2019-10,SECO CASTAÑAS,FRUTAS FRUTO,3.52,MercaBarna
2019-10,SECO NUECES,FRUTAS FRUTO,3.50,MercaBarna
2019-10,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2019-10,TOMATE MADURO,HORTALIZAS FRUTO,0.86,MercaBarna
2019-10,TOMATE VERDE,HORTALIZAS FRUTO,0.82,MercaBarna
2019-10,VARIOS,OTROS OTROS,1.50,MercaBarna
2019-10,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2019-10,ZANAHORIA,HORTALIZAS RAIZ,0.55,MercaBarna
2019-11,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2019-11,ACELGAS,HORTALIZAS HOJA,0.53,MercaBarna
2019-11,AGUACATE,FRUTAS EXOTICAS,3.72,MercaBarna
2019-11,AJOS SECOS,HORTALIZAS BULBOS,2.45,MercaBarna
2019-11,AJOS TIERNOS,HORTALIZAS BULBOS,1.20,MercaBarna
2019-11,ALBARICOQUES,FRUTAS HUESO,1.88,MercaBarna
2019-11,ALCACHOFA,HORTALIZAS INFLORESC.,2.29,MercaBarna
2019-11,APIOS,HORTALIZAS HOJA,0.69,MercaBarna
2019-11,BATATA,HORTALIZAS TUBERCULO,0.90,MercaBarna
2019-11,BERENJENA LARGA,HORTALIZAS FRUTO,0.99,MercaBarna
2019-11,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2019-11,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2019-11,BROCOL,HORTALIZAS INFLORESC.,1.26,MercaBarna
2019-11,BROCULI,HORTALIZAS INFLORESC.,1.64,MercaBarna
2019-11,CALABACIN,HORTALIZAS FRUTO,1.04,MercaBarna
2019-11,CALABAZA,HORTALIZAS FRUTO,0.60,MercaBarna
2019-11,CALÇOTS,HORTALIZAS BULBOS,0.11,MercaBarna
2019-11,CARACOLES,OTROS OTROS,4.50,MercaBarna
2019-11,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2019-11,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2019-11,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2019-11,CEBOLLA SECA,HORTALIZAS BULBOS,0.30,MercaBarna
2019-11,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.63,MercaBarna
2019-11,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.74,MercaBarna
2019-11,CEREZAS,FRUTAS HUESO,5.50,MercaBarna
2019-11,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2019-11,CHIRIMOIA,FRUTAS EXOTICAS,1.53,MercaBarna
2019-11,CHIRIVIA,HORTALIZAS RAIZ,1.10,MercaBarna
2019-11,CIRUELA,FRUTAS HUESO,1.09,MercaBarna
2019-11,COCOS,FRUTAS EXOTICAS,0.95,MercaBarna
2019-11,COL BRUSELAS,HORTALIZAS HOJA,1.28,MercaBarna
2019-11,COLES,HORTALIZAS HOJA,0.72,MercaBarna
2019-11,COLES CHINA,HORTALIZAS HOJA,1.00,MercaBarna
2019-11,COLES LOMBARDA,HORTALIZAS HOJA,0.70,MercaBarna
2019-11,COLIFLOR,HORTALIZAS INFLORESC.,1.17,MercaBarna
2019-11,DATILES,FRUTAS OTRAS,2.78,MercaBarna
2019-11,ENDIBIAS,HORTALIZAS TALLOS,0.80,MercaBarna
2019-11,ESCAROLA,HORTALIZAS HOJA,0.80,MercaBarna
2019-11,ESPARRAGO BLANCO,HORTALIZAS TALLOS,3.40,MercaBarna
2019-11,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.43,MercaBarna
2019-11,ESPINACAS,HORTALIZAS HOJA,0.95,MercaBarna
2019-11,FRUTAS CAQUIS,FRUTAS OTRAS,0.90,MercaBarna
2019-11,FRUTAS FRAMBUESA,FRUTAS OTRAS,6.00,MercaBarna
2019-11,FRUTAS FRESA,FRUTAS OTRAS,7.52,MercaBarna
2019-11,FRUTAS FRESON,FRUTAS OTRAS,6.16,MercaBarna
2019-11,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2019-11,FRUTAS GRANADAS,FRUTAS OTRAS,1.13,MercaBarna
2019-11,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2019-11,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.60,MercaBarna
2019-11,FRUTAS HIGOS,FRUTAS OTRAS,2.34,MercaBarna
2019-11,FRUTAS KIWIS,FRUTAS OTRAS,1.72,MercaBarna
2019-11,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.75,MercaBarna
2019-11,FRUTAS MELON GALIA,FRUTAS OTRAS,0.70,MercaBarna
2019-11,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2019-11,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.16,MercaBarna
2019-11,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-11,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.16,MercaBarna
2019-11,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.82,MercaBarna
2019-11,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.85,MercaBarna
2019-11,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.65,MercaBarna
2019-11,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.72,MercaBarna
2019-11,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.59,MercaBarna
2019-11,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.39,MercaBarna
2019-11,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-11,GUISANTE,HORTALIZAS VAINA,3.88,MercaBarna
2019-11,HABAS,HORTALIZAS VAINA,1.20,MercaBarna
2019-11,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-11,JUDIA BOBI,HORTALIZAS VAINA,2.70,MercaBarna
2019-11,JUDIA FINA,HORTALIZAS VAINA,3.70,MercaBarna
2019-11,JUDIA PERONA,HORTALIZAS VAINA,3.52,MercaBarna
2019-11,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,2.00,MercaBarna
2019-11,LECHUGA ICEBERG,HORTALIZAS HOJA,0.58,MercaBarna
2019-11,LECHUGA LARGA,HORTALIZAS HOJA,0.50,MercaBarna
2019-11,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.70,MercaBarna
2019-11,LICHIS,FRUTAS EXOTICAS,2.45,MercaBarna
2019-11,LIMA,FRUTAS CITRICOS,2.25,MercaBarna
2019-11,LIMON,FRUTAS CITRICOS,0.96,MercaBarna
2019-11,MAIZ,OTROS OTROS,1.65,MercaBarna
2019-11,MANDARINA CLEMENTINA,FRUTAS CITRICOS,1.01,MercaBarna
2019-11,MANDARINA SATSUMA,FRUTAS CITRICOS,0.91,MercaBarna
2019-11,MANDARINAS SIN DETER.,FRUTAS CITRICOS,0.91,MercaBarna
2019-11,MANGOS,FRUTAS EXOTICAS,2.20,MercaBarna
2019-11,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.68,MercaBarna
2019-11,MANZANA BICOLOR,FRUTAS SEMILLA,0.80,MercaBarna
2019-11,MANZANA ROJA,FRUTAS SEMILLA,0.85,MercaBarna
2019-11,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.75,MercaBarna
2019-11,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2019-11,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-11,MELOCOTON AMARILLO,FRUTAS HUESO,1.47,MercaBarna
2019-11,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.00,MercaBarna
2019-11,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,0.97,MercaBarna
2019-11,MEMBRILLO,FRUTAS SEMILLA,0.67,MercaBarna
2019-11,NABO,HORTALIZAS RAIZ,1.00,MercaBarna
2019-11,NARANJA,FRUTAS CITRICOS,0.80,MercaBarna
2019-11,NASHIS,FRUTAS SEMILLA,0.90,MercaBarna
2019-11,NECTARINA PULPA AMARILLA,FRUTAS HUESO,0.90,MercaBarna
2019-11,NECTARINA PULPA BLANCA,FRUTAS HUESO,0.80,MercaBarna
2019-11,NISPERO,FRUTAS SEMILLA,3.50,MercaBarna
2019-11,NÃSCALOS,OTROS SETAS,7.17,MercaBarna
2019-11,PAPAYAS,FRUTAS EXOTICAS,2.63,MercaBarna
2019-11,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.43,MercaBarna
2019-11,PATATA ROJA,HORTALIZAS TUBERCULO,0.43,MercaBarna
2019-11,PEPINO,HORTALIZAS FRUTO,1.06,MercaBarna
2019-11,PERA BLANQUILLA,FRUTAS SEMILLA,1.01,MercaBarna
2019-11,PERA DE INVIERNO,FRUTAS SEMILLA,0.81,MercaBarna
2019-11,PERA DE VERANO,FRUTAS SEMILLA,1.97,MercaBarna
2019-11,PERA TEMPRANA,FRUTAS SEMILLA,2.50,MercaBarna
2019-11,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2019-11,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.10,MercaBarna
2019-11,PIMIENTO ROJO,HORTALIZAS FRUTO,1.23,MercaBarna
2019-11,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.08,MercaBarna
2019-11,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2019-11,POMELO,FRUTAS CITRICOS,0.98,MercaBarna
2019-11,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-11,RABANOS,HORTALIZAS RAIZ,0.40,MercaBarna
2019-11,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2019-11,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2019-11,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2019-11,SECO AVELLANAS,FRUTAS FRUTO,3.40,MercaBarna
2019-11,SECO CASTAÑAS,FRUTAS FRUTO,3.29,MercaBarna
2019-11,SECO NUECES,FRUTAS FRUTO,3.50,MercaBarna
2019-11,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2019-11,TOMATE MADURO,HORTALIZAS FRUTO,0.80,MercaBarna
2019-11,TOMATE VERDE,HORTALIZAS FRUTO,1.15,MercaBarna
2019-11,VARIOS,OTROS OTROS,1.50,MercaBarna
2019-11,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2019-11,ZANAHORIA,HORTALIZAS RAIZ,0.55,MercaBarna
2019-12,ACELGAS,HORTALIZAS HOJA,0.72,MercaBarna
2019-12,AGUACATE,FRUTAS EXOTICAS,3.40,MercaBarna
2019-12,AJOS SECOS,HORTALIZAS BULBOS,2.48,MercaBarna
2019-12,AJOS TIERNOS,HORTALIZAS BULBOS,1.20,MercaBarna
2019-12,ALBARICOQUES,FRUTAS HUESO,2.50,MercaBarna
2019-12,ALCACHOFA,HORTALIZAS INFLORESC.,2.40,MercaBarna
2019-12,APIOS,HORTALIZAS HOJA,0.65,MercaBarna
2019-12,BATATA,HORTALIZAS TUBERCULO,0.80,MercaBarna
2019-12,BERENJENA LARGA,HORTALIZAS FRUTO,0.80,MercaBarna
2019-12,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2019-12,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2019-12,BROCOL,HORTALIZAS INFLORESC.,1.42,MercaBarna
2019-12,BROCULI,HORTALIZAS INFLORESC.,1.04,MercaBarna
2019-12,CALABACIN,HORTALIZAS FRUTO,0.91,MercaBarna
2019-12,CALABAZA,HORTALIZAS FRUTO,0.50,MercaBarna
2019-12,CALÇOTS,HORTALIZAS BULBOS,0.11,MercaBarna
2019-12,CARACOLES,OTROS OTROS,4.95,MercaBarna
2019-12,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2019-12,CARDOS,HORTALIZAS HOJA,0.63,MercaBarna
2019-12,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2019-12,CEBOLLA SECA,HORTALIZAS BULBOS,0.34,MercaBarna
2019-12,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.67,MercaBarna
2019-12,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.78,MercaBarna
2019-12,CEREZAS,FRUTAS HUESO,10.14,MercaBarna
2019-12,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2019-12,CHIRIMOIA,FRUTAS EXOTICAS,1.76,MercaBarna
2019-12,CHIRIVIA,HORTALIZAS RAIZ,1.07,MercaBarna
2019-12,CIRUELA,FRUTAS HUESO,0.87,MercaBarna
2019-12,COCOS,FRUTAS EXOTICAS,0.95,MercaBarna
2019-12,COL BRUSELAS,HORTALIZAS HOJA,1.28,MercaBarna
2019-12,COLES,HORTALIZAS HOJA,0.61,MercaBarna
2019-12,COLES CHINA,HORTALIZAS HOJA,1.00,MercaBarna
2019-12,COLES LOMBARDA,HORTALIZAS HOJA,0.68,MercaBarna
2019-12,COLIFLOR,HORTALIZAS INFLORESC.,1.08,MercaBarna
2019-12,DATILES,FRUTAS OTRAS,2.80,MercaBarna
2019-12,ENDIBIAS,HORTALIZAS TALLOS,0.80,MercaBarna
2019-12,ESCAROLA,HORTALIZAS HOJA,0.82,MercaBarna
2019-12,ESPARRAGO BLANCO,HORTALIZAS TALLOS,3.40,MercaBarna
2019-12,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.40,MercaBarna
2019-12,ESPINACAS,HORTALIZAS HOJA,0.88,MercaBarna
2019-12,FRUTAS CAQUIS,FRUTAS OTRAS,0.80,MercaBarna
2019-12,FRUTAS FRAMBUESA,FRUTAS OTRAS,6.00,MercaBarna
2019-12,FRUTAS FRESA,FRUTAS OTRAS,8.00,MercaBarna
2019-12,FRUTAS FRESON,FRUTAS OTRAS,5.81,MercaBarna
2019-12,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2019-12,FRUTAS GRANADAS,FRUTAS OTRAS,1.38,MercaBarna
2019-12,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2019-12,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.60,MercaBarna
2019-12,FRUTAS HIGOS,FRUTAS OTRAS,2.33,MercaBarna
2019-12,FRUTAS KIWIS,FRUTAS OTRAS,1.77,MercaBarna
2019-12,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.75,MercaBarna
2019-12,FRUTAS MELON GALIA,FRUTAS OTRAS,1.08,MercaBarna
2019-12,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2019-12,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.43,MercaBarna
2019-12,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-12,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.20,MercaBarna
2019-12,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.52,MercaBarna
2019-12,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.80,MercaBarna
2019-12,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.65,MercaBarna
2019-12,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.80,MercaBarna
2019-12,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.32,MercaBarna
2019-12,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.39,MercaBarna
2019-12,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-12,GUISANTE,HORTALIZAS VAINA,3.50,MercaBarna
2019-12,HABAS,HORTALIZAS VAINA,1.20,MercaBarna
2019-12,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-12,JUDIA BOBI,HORTALIZAS VAINA,2.70,MercaBarna
2019-12,JUDIA FINA,HORTALIZAS VAINA,3.76,MercaBarna
2019-12,JUDIA PERONA,HORTALIZAS VAINA,3.05,MercaBarna
2019-12,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,1.60,MercaBarna
2019-12,LECHUGA ICEBERG,HORTALIZAS HOJA,0.42,MercaBarna
2019-12,LECHUGA LARGA,HORTALIZAS HOJA,0.52,MercaBarna
2019-12,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.70,MercaBarna
2019-12,LICHIS,FRUTAS EXOTICAS,2.45,MercaBarna
2019-12,LIMA,FRUTAS CITRICOS,2.25,MercaBarna
2019-12,LIMON,FRUTAS CITRICOS,0.81,MercaBarna
2019-12,MAIZ,OTROS OTROS,1.40,MercaBarna
2019-12,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.96,MercaBarna
2019-12,MANDARINA SATSUMA,FRUTAS CITRICOS,0.90,MercaBarna
2019-12,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.02,MercaBarna
2019-12,MANGOS,FRUTAS EXOTICAS,2.20,MercaBarna
2019-12,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.65,MercaBarna
2019-12,MANZANA BICOLOR,FRUTAS SEMILLA,0.70,MercaBarna
2019-12,MANZANA ROJA,FRUTAS SEMILLA,0.75,MercaBarna
2019-12,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.70,MercaBarna
2019-12,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2019-12,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-12,MELOCOTON AMARILLO,FRUTAS HUESO,1.80,MercaBarna
2019-12,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.35,MercaBarna
2019-12,MEMBRILLO,FRUTAS SEMILLA,0.84,MercaBarna
2019-12,NABO,HORTALIZAS RAIZ,0.98,MercaBarna
2019-12,NARANJA,FRUTAS CITRICOS,0.85,MercaBarna
2019-12,NASHIS,FRUTAS SEMILLA,0.90,MercaBarna
2019-12,NECTARINA PULPA AMARILLA,FRUTAS HUESO,2.00,MercaBarna
2019-12,NISPERO,FRUTAS SEMILLA,3.50,MercaBarna
2019-12,NÃSCALOS,OTROS SETAS,5.61,MercaBarna
2019-12,PAPAYAS,FRUTAS EXOTICAS,2.70,MercaBarna
2019-12,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.45,MercaBarna
2019-12,PATATA ROJA,HORTALIZAS TUBERCULO,0.39,MercaBarna
2019-12,PEPINO,HORTALIZAS FRUTO,1.05,MercaBarna
2019-12,PERA BLANQUILLA,FRUTAS SEMILLA,0.83,MercaBarna
2019-12,PERA DE INVIERNO,FRUTAS SEMILLA,0.85,MercaBarna
2019-12,PERA DE VERANO,FRUTAS SEMILLA,2.00,MercaBarna
2019-12,PERA TEMPRANA,FRUTAS SEMILLA,2.50,MercaBarna
2019-12,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2019-12,PIMIENTO LAMUYO,HORTALIZAS FRUTO,0.99,MercaBarna
2019-12,PIMIENTO ROJO,HORTALIZAS FRUTO,1.23,MercaBarna
2019-12,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.09,MercaBarna
2019-12,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2019-12,POMELO,FRUTAS CITRICOS,0.95,MercaBarna
2019-12,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-12,RABANOS,HORTALIZAS RAIZ,0.44,MercaBarna
2019-12,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2019-12,REMOLACHA,HORTALIZAS RAIZ,0.70,MercaBarna
2019-12,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2019-12,SECO CASTAÑAS,FRUTAS FRUTO,3.50,MercaBarna
2019-12,SECO NUECES,FRUTAS FRUTO,3.97,MercaBarna
2019-12,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2019-12,TOMATE MADURO,HORTALIZAS FRUTO,0.82,MercaBarna
2019-12,TOMATE VERDE,HORTALIZAS FRUTO,1.07,MercaBarna
2019-12,VARIOS,OTROS OTROS,1.50,MercaBarna
2019-12,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2019-12,ZANAHORIA,HORTALIZAS RAIZ,0.55,MercaBarna
2020-01,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2020-01,ACELGAS,HORTALIZAS HOJA,0.67,MercaBarna
2020-01,AGUACATE,FRUTAS EXOTICAS,3.44,MercaBarna
2020-01,AJOS SECOS,HORTALIZAS BULBOS,2.40,MercaBarna
2020-01,AJOS TIERNOS,HORTALIZAS BULBOS,0.86,MercaBarna
2020-01,ALBARICOQUES,FRUTAS HUESO,2.50,MercaBarna
2020-01,ALCACHOFA,HORTALIZAS INFLORESC.,2.18,MercaBarna
2020-01,APIOS,HORTALIZAS HOJA,0.67,MercaBarna
2020-01,BATATA,HORTALIZAS TUBERCULO,0.65,MercaBarna
2020-01,BERENJENA LARGA,HORTALIZAS FRUTO,1.55,MercaBarna
2020-01,BERROS,HORTALIZAS HOJA,0.77,MercaBarna
2020-01,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2020-01,BROCOL,HORTALIZAS INFLORESC.,0.87,MercaBarna
2020-01,BROCULI,HORTALIZAS INFLORESC.,0.70,MercaBarna
2020-01,CALABACIN,HORTALIZAS FRUTO,1.41,MercaBarna
2020-01,CALABAZA,HORTALIZAS FRUTO,0.51,MercaBarna
2020-01,CALÇOTS,HORTALIZAS BULBOS,0.11,MercaBarna
2020-01,CARACOLES,OTROS OTROS,6.00,MercaBarna
2020-01,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2020-01,CARDOS,HORTALIZAS HOJA,0.60,MercaBarna
2020-01,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2020-01,CEBOLLA SECA,HORTALIZAS BULBOS,0.27,MercaBarna
2020-01,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.64,MercaBarna
2020-01,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.80,MercaBarna
2020-01,CEREZAS,FRUTAS HUESO,9.94,MercaBarna
