INICIO,FIN,GRUPO,SECTOR,SUBSECTOR,PRODUCTO,TIPO,SUBTIPO,POSICION,PRECIO,UNIDAD
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"1,62",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"0,07",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,84",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,14",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"1,02",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,66",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Subasta,"0,93",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,46",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,26",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Subasta,"0,45",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,44",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,46",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Subasta,"0,42",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,89",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,48",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,46",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,22",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Subasta,"0,4",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,82",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,43",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Subasta,"0,88",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"1,16",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"1,19",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"1,31",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"0,54",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,"1,11",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,"0,96",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"1,55",Euros/kg
10/14/2019,10/20/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"1,36",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Frutales ecológicos,Frutales de cáscara ecológicos,ALMENDRA (ECO),PEPITA (ECO),SIN ESPECIFICAR,Agricultor,"8,23",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,BERENJENA (ECO),LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,39",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,CALABACIN (ECO),VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,53",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,JUDIA VERDE (ECO),PLANA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"2,04",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PEPINO (ECO),TIPO HOLANDÉS O ALMERÍA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,55",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),AMARILLO (ECO),Agricultor,"0,88",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),ROJO (ECO),Agricultor,"0,85",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),VERDE (ECO),Agricultor,"0,63",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),ROJO (ECO),Agricultor,"1,4",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"1,55",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,62",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,96",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,38",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,"1,51",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,"1,63",Euros/kg
10/14/2019,10/20/2019,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,"1,15",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Citricos,LIMON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,87",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Citricos,MANDARINA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,24",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Citricos,NARANJA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,97",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Citricos,POMELO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,17",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,COMUNA,Agricultor,"5,3",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,LARGUETA,Agricultor,"5,6",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,MARCONA,Agricultor,"6,17",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"4,64",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"1,62",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"0,55",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,BACON,Agricultor,"0,95",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"1,82",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"0,58",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,FUERTE,Agricultor,"1,23",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"3,05",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"1,22",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"2,31",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,82",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,5",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,42",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,57",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,07",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,88",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,52",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,9",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,64",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,KEITT,Agricultor,"1,28",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,KEITT,Agricultor,"0,8",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,KEITT,Agricultor,"0,82",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,OSTEEN,Agricultor,"1,22",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,OSTEEN,Agricultor,"0,51",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,OSTEEN,Agricultor,"1,04",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,26",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,93",Euros/kg
10/21/2019,10/27/2019,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,27",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Frutos rojos,FRAMBUESA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"6,35",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"4,09",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas al aire libre,AJO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,38",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas al aire libre,CEBOLLA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,37",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas al aire libre,ESPARRAGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"5,77",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas al aire libre,LECHUGA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,2",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,97",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,59",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,27",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,07",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Subasta,"0,27",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,92",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,61",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Subasta,"0,68",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,65",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,74",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,34",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,5",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,22",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Subasta,"0,53",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,54",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"3,33",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,22",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"1,75",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"0,68",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Subasta,"1,97",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"3,41",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"0,9",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Subasta,"3,83",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,MELON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,05",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,61",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,53",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,12",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Subasta,"0,61",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,51",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,15",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Subasta,"0,54",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,45",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,13",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Subasta,"0,51",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,3",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,43",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,23",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"0,56",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"0,19",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Subasta,"0,56",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"0,64",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"0,18",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,59",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,2",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Subasta,"0,6",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"0,36",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"0,25",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Subasta,"0,07",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,56",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,21",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Subasta,"0,58",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"1,28",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"0,26",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,72",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,2",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Subasta,"0,73",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,76",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,22",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Subasta,"0,8",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,52",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,09",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Subasta,"0,55",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,73",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,26",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Subasta,"0,79",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,56",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,25",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"1,49",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"0,09",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,87",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,1",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,99",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,62",Euros/kg
10/21/2019,10/27/2019,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Subasta,"0,88",Euros/kg
